user_id,survey,submitted,measure_0,question_m_conflict_1,question_m_conflict_2,question_m_conflict_3,question_m_conflict_4,question_m_conflict_5,question_m_conflict_6,question_m_conflict_7,question_m_conflict_8,question_m_conflict_9,question_m_conflict_10,measure_1,question_m_dealstress_1,question_m_dealstress_2,question_m_dealstress_3,question_m_dealstress_4,question_m_dealstress_5,measure_2,question_m_well_1,question_m_well_2,measure_3,question_m_percstress_1,question_m_percstress_2,question_m_percstress_3,question_m_percstress_4,question_m_percstress_5,question_m_percstress_6,question_m_percstress_7,question_m_percstress_8,question_m_percstress_9,question_m_percstress_10,measure_4,question_m_belong_1,question_m_belong_2,question_m_belong_3,question_m_belong_4,question_m_belong_5,measure_5,question_m_workplace_1,question_m_workplace_2,question_m_workplace_3,question_m_workplace_4,measure_6,question_m_problem_1,question_m_problem_2,measure_7,question_m_problem_3,measure_8,question_m_team_1,question_m_team_2,question_m_team_3,measure_9,question_m_motiv_1,question_m_motiv_2,question_m_motiv_3,measure_10,question_m_behave_1,question_m_behave_2,question_m_behave_3,question_m_behave_4,measure_11,question_m_eff_1,question_m_eff_2,question_m_eff_3,question_m_eff_4,question_m_eff_5,question_m_eff_6,question_m_eff_7,question_m_eff_8,measure_12,question_m_satis_1,question_m_satis_2,question_m_satis_3,question_m_satis_4,question_m_satis_5,question_m_satis_6,question_m_satis_7,question_m_satis_8,question_m_satis_9,question_m_satis_10,question_m_satis_11,question_m_satis_12,question_m_satis_13,question_m_satis_14,question_m_satis_15,question_m_satis_16,question_m_satis_17,question_m_satis_18,question_m_satis_19,question_m_satis_20,question_m_motiv_4,question_m_tmgmt_,question_m_satisb_1,question_m_satisb_2,question_m_satisb_3,question_m_satisb_4,question_m_satisb_5,question_m_satisb_6,question_m_satisb_7,question_m_satisb_8,question_m_satisb_9,measure_13,question_m_recom_1
9312060178084,Monthly,2019-09-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Often,Never,Rarely,Sometimes,3,Strongly agree,Strongly agree,4,Rarely,Sometimes,Rarely,Often,Rarely,Sometimes,Rarely,Sometimes,Never,Rarely,5,Disagree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Often,Often,Often,10,Always,Disagree,Strongly agree,11,Sometimes,Often,Often,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,A few times in a week,Neither agree nor disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9612315179088,Monthly,2019-09-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Never,Sometimes,3,Agree,Neither agree nor disagree,4,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,5,Agree,Disagree,Agree,Agree,Neither agree nor disagree,6,NA,NA,NA,NA,7,Often,Sometimes,8,NA,9,Always,Always,Always,10,Often,Strongly disagree,Strongly disagree,11,Sometimes,Often,Sometimes,Sometimes,NA,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,NA,Agree,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Disagree,A few times this month,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,13,Might not recommend
9611056021087,Monthly,2019-09-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Never,Always,3,Strongly agree,Agree,4,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9401235554087,Monthly,2019-09-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Rarely,Rarely,Often,3,Strongly agree,Strongly agree,4,Sometimes,Often,Often,Often,Sometimes,Sometimes,Often,Sometimes,Rarely,Sometimes,5,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Often,Often,Often,10,Often,Strongly disagree,Strongly disagree,11,Often,Often,Often,Often,NA,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,A few times in a week,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Definitely would not recommend
9906205631087,Monthly,2019-09-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Never,Rarely,3,Strongly agree,Strongly agree,4,Never,Always,Never,Always,Never,Never,Never,Always,Rarely,Always,5,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Never,Never,Rarely,10,Always,Strongly disagree,Strongly disagree,11,Never,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Might recommend
9509265745084,Monthly,2019-09-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Rarely,Always,Never,Rarely,Always,3,Strongly agree,Strongly agree,4,Rarely,Often,Never,Often,Never,Rarely,Rarely,Often,Never,Never,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Often,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Often,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Once a week,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9411091057083,Monthly,2019-09-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Rarely,Never,Never,Sometimes,3,Agree,Agree,4,Sometimes,Sometimes,Never,Rarely,Never,Rarely,Never,Rarely,Never,Rarely,5,Agree,Agree,Agree,Agree,Agree,6,NA,NA,NA,NA,7,Always,Sometimes,8,NA,9,Often,Always,Always,10,Always,Agree,Agree,11,Sometimes,Always,Rarely,Always,NA,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,NA,Agree,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Everyday,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,13,I am not sure
9508270785085,Monthly,2019-09-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Never,Often,Often,3,Disagree,Disagree,4,Often,Often,Often,Often,Often,Rarely,Rarely,Sometimes,Rarely,Rarely,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Rarely,Often,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Always,Sometimes,Always,NA,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,A few times in a week,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Definitely would not recommend
9508100323081,Monthly,2019-09-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Always,Never,Never,Often,3,Strongly agree,Agree,4,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly agree,Strongly agree,11,Sometimes,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Agree,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,A few times in a week,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,13,Would definitely recommend
9408100370085,Monthly,2019-09-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Sometimes,Never,Rarely,Rarely,3,Neither agree nor disagree,Neither agree nor disagree,4,Sometimes,Sometimes,Often,Rarely,Often,Never,Never,Never,Never,Never,5,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Sometimes,Sometimes,Often,10,Sometimes,Strongly disagree,Strongly disagree,11,Sometimes,Sometimes,Often,Often,NA,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,NA,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly disagree,Disagree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Once a week,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,13,I am not sure
9811130255087,Monthly,2019-09-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Never,Always,3,Strongly agree,Strongly agree,4,Never,Always,Never,Never,Never,Never,Never,Never,Never,Sometimes,5,Agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,13,Definitely would not recommend
9410275527085,Monthly,2019-09-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Rarely,Always,3,Strongly agree,Strongly agree,4,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Often,Rarely,Rarely,Never,5,Agree,Strongly agree,Strongly agree,Agree,Agree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Always,Often,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9206180268082,Monthly,2019-09-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Rarely,Sometimes,3,Strongly agree,Agree,4,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Often,Sometimes,Never,Sometimes,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Often,8,NA,9,Sometimes,Always,Sometimes,10,Always,Strongly disagree,Strongly disagree,11,Sometimes,Always,Sometimes,Often,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9812200129087,Monthly,2019-09-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Always,Never,Rarely,Always,3,Agree,Strongly agree,4,Rarely,Sometimes,Sometimes,Often,Never,Often,Never,Often,Sometimes,Rarely,5,Agree,Agree,Agree,Agree,Neither agree nor disagree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Always,Always,Often,10,Often,Strongly agree,Strongly agree,11,Sometimes,Always,Often,Always,NA,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,NA,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,NA,NA,NA,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Everyday,Agree,Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,13,Might recommend
9405020889087,Monthly,2019-09-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Never,Rarely,Sometimes,3,Agree,Disagree,4,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,5,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,6,NA,NA,NA,NA,7,Sometimes,Often,8,NA,9,Often,Always,Often,10,Often,Agree,Strongly agree,11,Sometimes,Sometimes,Sometimes,Often,NA,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,NA,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,NA,NA,NA,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Everyday,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,13,Might not recommend
9708310054084,Monthly,2019-09-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Often,Never,Never,Often,3,Strongly agree,Agree,4,Never,Sometimes,Rarely,Rarely,Rarely,Never,Never,Rarely,Never,Rarely,5,Agree,Agree,Agree,Agree,Strongly agree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Always,Often,Always,10,Always,Strongly disagree,Strongly disagree,11,Often,Always,Always,Always,NA,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,NA,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,13,Might recommend
9208130689086,Monthly,2019-09-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Always,Never,Never,Often,3,Strongly agree,Strongly agree,4,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,5,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly agree,Strongly agree,11,Often,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Might not recommend
9603210355089,Monthly,2019-09-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Never,Sometimes,3,Strongly agree,Agree,4,Sometimes,Always,Often,Often,Often,Often,Often,Often,Sometimes,Sometimes,5,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly agree,Strongly agree,11,Always,Always,Often,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Definitely would not recommend
9503115597084,Monthly,2019-09-15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Rarely,Never,Always,3,Agree,Strongly agree,4,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Rarely,Never,Never,5,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Often,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9112275047086,Monthly,2019-09-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Always,Never,Rarely,Often,3,Agree,Neither agree nor disagree,4,Rarely,Often,Often,Often,Often,Often,Often,Sometimes,Sometimes,Sometimes,5,Agree,Agree,Strongly agree,Agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly agree,Strongly agree,11,Always,Always,Always,Always,NA,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,A few times in a week,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9507131226081,Monthly,2019-09-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Often,Never,Rarely,Often,3,Agree,Neither agree nor disagree,4,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Rarely,5,Agree,Agree,Agree,Agree,Agree,6,NA,NA,NA,NA,7,Sometimes,Sometimes,8,NA,9,Sometimes,Sometimes,Sometimes,10,Always,Strongly agree,Agree,11,Always,Often,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9806245433082,Monthly,2019-09-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Rarely,Rarely,Often,3,Agree,Neither agree nor disagree,4,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,5,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,6,NA,NA,NA,NA,7,Often,Sometimes,8,NA,9,Always,Always,Often,10,Always,Strongly disagree,Strongly disagree,11,Always,Often,Sometimes,Always,NA,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,NA,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,NA,NA,NA,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,A few times in a week,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,13,Might recommend
9611230608080,Monthly,2019-09-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Always,Never,Never,Always,3,Strongly agree,Agree,4,Sometimes,Always,Sometimes,Sometimes,Sometimes,Never,Never,Often,Never,Never,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Might recommend
9411070661087,Monthly,2019-09-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Never,Rarely,Always,3,Strongly agree,Agree,4,Sometimes,Rarely,Rarely,Never,Never,Rarely,Often,Never,Never,Rarely,5,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,6,NA,NA,NA,NA,7,Always,Often,8,NA,9,Often,Always,Always,10,Always,Agree,Strongly agree,11,Often,Always,Often,Always,NA,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,NA,Agree,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Everyday,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,13,Might not recommend
9607270479085,Monthly,2019-09-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Sometimes,Never,Rarely,Sometimes,3,Agree,Agree,4,Rarely,Sometimes,Sometimes,Rarely,Always,Rarely,Rarely,Rarely,Never,Never,5,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,6,NA,NA,NA,NA,7,Sometimes,Rarely,8,NA,9,Often,Sometimes,Sometimes,10,Rarely,Disagree,Agree,11,Always,Sometimes,Sometimes,Sometimes,NA,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,NA,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,NA,NA,NA,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Once a week,Agree,Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,13,I am not sure
8705155262088,Monthly,2019-09-08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Never,Often,3,Strongly agree,Strongly agree,4,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly agree,Strongly agree,11,Sometimes,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Not at all this month,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9307180895088,Monthly,2019-09-08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Rarely,Sometimes,3,Agree,Agree,4,Rarely,Always,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,5,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Agree,Agree,11,Always,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
